feat,importance
l_sauza_gold_mini,1.2208170614327495e-05
l_savage_cooke_american_whiskey_cask_strength,0.0
l_savage_cooke_bourbon_whiskey,0.0
l_savage_cooke_rye_whiskey,0.0
l_sazerac_de_forge_cognac,0.0
l_sazerac_rye,1.8504416452082483e-05
l_sazerac_rye_sazerac_barrel_select_buy_the_barrel,0.0
l_scapegrace_black_gin,0.0
l_scapegrace_classic_gin,0.0
l_scapegrace_gold_gin,0.0
l_schladerer_kirschwasser,0.0
l_scoresby_rare_scotch,0.0001340466447951634
l_scorpion_mezcal_anejo_1yr,0.0
l_scorpion_mezcal_joven,0.0
l_scorpion_mezcal_reposado,0.0
l_se_busca_joven,2.980280535835441e-09
l_seagrams_100prf_platinum_vodka,1.5703669237896793e-06
l_seagrams_100prf_platinum_vodka_mini,0.0
l_seagrams_7_crown,0.028050577489381806
l_seagrams_7_crown_dark_honey,3.8135567706684313e-06
l_seagrams_7_crown_mini,5.630463405883463e-06
l_seagrams_7_crown_orchard_apple,8.007848319522515e-11
l_seagrams_7_crown_pet_flask,2.6607699358695127e-06
l_seagrams_83_american_blend,0.0
l_seagrams_83_american_blend_mini,0.0
l_seagrams_83_american_blended_whiskey,0.0
l_seagrams_extra_dry_gin,0.00046018017129264665
l_seagrams_extra_dry_gin_mini,5.77112610948474e-06
l_seagrams_extra_dry_gin_pet,7.694181649158075e-06
l_seagrams_extra_smooth_vodka,0.0001965723320057904
l_seagrams_extra_smooth_vodka_mini,4.1551683623759816e-07
l_seagrams_lime_twisted_gin,1.3916991802467123e-05
l_seagrams_vo_apple,0.0
l_seagrams_vo_canadian_whiskey,0.0004233909897047141
l_seagrams_vo_canadian_whiskey_pet,0.0004096111104360628
l_seagrams_vo_gold,0.0
l_select_aperitif_pilla,0.0
l_selvarey_chocolate_rum_infused_with_natural_chocolate_flavor,0.0
l_selvarey_coconut_rum_infused_with_natural_coconut_flavor,0.0
l_selvarey_white_rum,0.0
l_sexton_irish_whiskey,1.7524455302043022e-06
l_sfumato_amaro_rabarbaro,0.0
l_shackleton,1.7150434935800422e-09
l_shadehouse_gin,0.00023931960198104074
l_shaku_sake_berry_liqueur,4.953016069662208e-07
l_shankys_whip_black_spirits,2.7004063566659234e-05
l_shankys_whip_black_spirits_mini,2.6194837334608493e-06
l_shankys_whip_black_spirits_vap_w_4_little_glasses,9.183620475741464e-07
l_sheep_dog_peanut_butter,6.595248157477285e-05
l_sheep_dog_peanut_butter_mini,3.0356550089913935e-06
l_shinobu_blended_whisky,6.3031752155578916e-09
l_shottys_green_tea_shot_w_whiskey_8_8pk_minis,1.4079414578336441e-06
l_siempre_anejo,1.2486721921967303e-08
l_siempre_plata,6.395836901699551e-09
l_siempre_reposado,9.746588849107804e-08
l_siesta_key_distillers_reserve_spiced,0.0
l_siesta_key_spiced_rum,0.0
l_siesta_key_toasted_coconut_rum,0.0
l_siete_leguas_anejo_tequila,0.0
l_siete_leguas_blanco_tequila,0.0
l_siete_leguas_d_antano_anejo,0.0
l_siete_leguas_reposado_tequila,0.0
l_silent_pool_gin,0.0
l_silk_gold_bourbon,9.543558758354223e-08
l_silks_gin,0.0
l_silks_irish_dry_gin,0.0
l_silver_dollar_american_vodka,2.3492567092626366e-08
l_simex_manastirska_sljiva_plum_brandy,0.0
l_sinister_malt_whiskey,0.0
l_sintax,0.0
l_sip_shine_razz_berry_shineade,0.0
l_sip_shine_shine_berry_sweet_tea,0.0
l_sip_shine_watermelon_chillade,0.0
l_sipsmith_vjop,0.0
l_sir_winston_apple,6.498795439151607e-06
l_sir_winston_barrel_proof_bourbon,0.0
l_sir_winston_bourbon,9.78641097442121e-09
l_sir_winston_bourbon_custom_label,0.0
l_sir_winston_peach,5.641702239261098e-05
l_sir_winston_straight,0.0
l_sir_winston_wheat,0.0
l_sir_winston_wheat_whiskey,0.0
l_sir_winston_wheated_bourbon,0.0
l_skinnygirl_margarita,2.2407090187687387e-05
l_skol_vodka,4.215206988965642e-05
l_skol_vodka_pet,1.4137012152162727e-06
l_skrewball_eggnog,4.698282234979311e-07
l_skrewball_pb_whiskey_w_2_50ml_and_can_ornament_drink_vessel,2.6499583682138224e-07
l_skrewball_peanut_butter_whiskey,0.00018730361299700897
l_skrewball_peanut_butter_whiskey_can,0.0
l_skrewball_peanut_butter_whiskey_mini,0.00011255225942669339
l_skrewball_peanut_butter_whiskey_mini_krew_package,8.42811755983421e-06
l_skyy_infusions_agave_lime,0.0
l_skyy_infusions_citrus,0.0
l_skyy_infusions_espresso,0.0
l_skyy_infusions_pineapple,3.711435054393867e-07
l_skyy_infusions_raspberry,2.2829514948353896e-06
l_skyy_infusions_wild_strawberry,0.0
l_skyy_infusions_wild_strawberry_vodka,0.0
l_skyy_vodka,2.5626493928520363e-05
l_skyy_vodka_mini,0.0
l_slane,0.0
l_slipknot_iowa_whiskey_no_9,2.243822181657994e-05
l_slipknot_iowa_whiskey_no_9_reserve,2.3557457749498728e-05
l_slipknot_no_9_red_cask,0.0
l_slow_and_low,2.978578673455196e-06
l_smirnoff_100prf,1.6867678723166818e-05
l_smirnoff_80prf,0.0003184764583816678
l_smirnoff_80prf_mini,0.00025023730980160906
l_smirnoff_80prf_pet,0.00017318982317081352
l_smirnoff_blue_raspberry_lemonade,5.943149157188756e-06
l_smirnoff_blue_raspberry_mini,2.8813202137171586e-07
l_smirnoff_blueberry,5.4054372634102055e-06
l_smirnoff_cherry,0.00014568411921271566
l_smirnoff_citrus,0.00035818702893594505
l_smirnoff_green_apple,2.7085347130204053e-05
l_smirnoff_kissed_caramel,2.905308764521626e-05
l_smirnoff_lime,4.0567319745552816e-06
l_smirnoff_orange,0.020882572049880713
l_smirnoff_peach,1.4699818594221102e-05
l_smirnoff_peach_lemonade,5.513716130628548e-06
l_smirnoff_peach_lemonade_mini,8.177968260334599e-07
l_smirnoff_peppermint_twist,8.615617144171174e-07
l_smirnoff_pineapple,5.5806944936126556e-06
l_smirnoff_pink_lemonade,3.567421427219274e-05
l_smirnoff_pink_lemonade_mini,6.83395845198946e-06
l_smirnoff_raspberry,0.020558921415756153
l_smirnoff_red_white_and_merry,1.0284557920530173e-07
l_smirnoff_red_white_berry,4.548615213093615e-05
l_smirnoff_red_white_berry_mini,2.220805710365555e-06
l_smirnoff_sours_berry_lemon,4.285734470089631e-06
l_smirnoff_spicy_tamarind,8.844327954749405e-05
l_smirnoff_spicy_tamarind_mini,1.083392015809439e-05
l_smirnoff_strawberry,2.3415607225385332e-05
l_smirnoff_vanilla,0.0015493775243274322
l_smirnoff_watermelon,6.558127304349808e-05
l_smirnoff_whipped_cream,0.00020279426158458446
l_smirnoff_zero_sugar_infusion_cucumber_lime,9.517099794111509e-06
l_smirnoff_zero_sugar_infusion_lemon_elderflower,0.0
l_smirnoff_zero_sugar_infusion_strawberry_rose,1.6660610278234e-06
l_smirnoff_zero_sugar_infusion_watermelon_mint,5.073173465141128e-06
l_smoke_wagon_blenders_select_rye_straight_whiskey,0.0
l_smoke_wagon_bottled_in_bond_straight_rye_whiskey,1.8387765949485317e-05
l_smoke_wagon_desert_colt_straight_bourbon_whiskey,0.0
l_smoke_wagon_malted_straight_rye_whiskey,4.2482685021041355e-09
l_smoke_wagon_small_batch_bourbon_whiskey,0.0
l_smoke_wagon_straight_bourbon_whiskey,0.0
l_smoke_wagon_uncut_unfiltered_straight_bourbon_whiskey,0.0
l_smooth_ambler_contradiction_bourbon,6.153421538236164e-08
l_smooth_ambler_contradiction_w_2_glasses,4.504471822143126e-06
l_smooth_ambler_old_scout_straight_bourbon,4.144720550983424e-07
l_sobieski,1.394845643216449e-07
l_sobieski_w_2_shotglasses,0.0
l_sobieski_1750_w_speaker,0.0
l_sobieski_grapefruit_vodka,0.0
l_sobieski_raspberry_vodka,4.689968733901868e-11
l_sobieski_vanilla_vodka,3.679615312612493e-06
l_sobieski_vodka_pet,6.367194896135436e-06
l_soda_jerk_orange_cream_shot,1.3330183113733114e-06
l_soda_jerk_orange_cream_shot_mini,2.2320137318486706e-08
l_soda_jerk_root_beer_shot,1.71877351540144e-06
l_soda_jerk_root_beer_shot_mini,1.3036517488589774e-09
l_soggy_dollar_platinum_rum,0.0
l_solana_agave_blanco,1.261230090889659e-06
l_solana_reposado,1.84538339285206e-07
l_soldier_valley_lee_greenwood_bourbon,1.8591932411979886e-07
l_soldier_valley_lee_greenwood_navy_rum,0.0
l_solerno_blood_orange_liqueur,5.512434368855333e-08
l_solveig_gin,0.0
l_somrus_chai,0.0
l_somrus_coffee_cream_liqueur,1.1751505675132021e-09
l_somrus_coffee_cream_liquor,0.0
l_somrus_mango,0.0
l_sons_of_erin_irish_whiskey,0.0
l_sooh_1800_silver,5.259761912381833e-07
l_sooh_360_bing_cherry,2.2217594134941523e-05
l_sooh_360_sorrento_lemon,7.774203507627005e-06
l_sooh_400_conejos_mezcal,5.058685238774743e-06
l_sooh_99_blackberries_mini,2.2074177451565467e-08
l_sooh_99_butterscotch_mini,2.0494226757854185e-06
l_sooh_aalborg_taffel_aquavit,4.4351552513354095e-05
l_sooh_adictivo_anejo,3.2632495830184444e-07
l_sooh_adictivo_whiskey_small_batch,6.880132525505902e-08
l_sooh_agavero_liqueur,2.4495938925208754e-06
l_sooh_agavero_orange_tequila_liqueur,0.0
l_sooh_american_born_original_moonshine,1.5676637234227354e-07
l_sooh_american_harvest_organic_red_vodka,0.0
l_sooh_ancho_reyes_verde,1.2463974607460314e-05
l_sooh_arrow_creme_de_almond,0.0
l_sooh_arrow_ginger_brandy,2.423997637938553e-08
l_sooh_asbach_uralt_brandy_3yr,1.788682262217372e-10
l_sooh_balcones_brimstone,0.0
l_sooh_balcones_single_malt_lineage,0.0
l_sooh_barrell_bourbon_dovetail_whiskey,1.223874087156703e-09
l_sooh_bartenders_bananas_over_you,6.917322976418039e-07
l_sooh_becherovka_liqueur,1.2359039177672693e-09
l_sooh_benedictine_liqueur_dom,3.11505822396849e-05
l_sooh_berentzen_apple,1.7008549439863347e-06
l_sooh_berentzen_pear,1.3111239309895334e-05
l_sooh_bird_dog_chocolate,3.4193614771234423e-07
l_sooh_black_haus_blackberry_schnapps,3.179509293971182e-05
l_sooh_blue_run_reflection_95_proof_bourbon,5.104585144730751e-08
l_sooh_borghetti_espresso_liqueur,5.606626475972179e-07
l_sooh_branca_menta,8.945045771845321e-08
l_sooh_brugal_anejo_superior_rum,8.111075975787368e-07
l_sooh_bruichladdich_pc_10yr,5.502129301001472e-08
l_sooh_burnetts_mango,9.281072038116791e-08
l_sooh_burnetts_peach,5.397077844177296e-07
l_sooh_burnetts_pink_lemonade,4.213308142267327e-05
l_sooh_burnetts_strawberry,9.593368873170317e-07
l_sooh_cachaca_51,1.92867822584408e-06
l_sooh_calumet_farm_15yr_bourbon,2.6536096333299117e-05
l_sooh_calumet_farms_small_batch_bourbon,1.522768555402587e-06
l_sooh_calvados_morin_selection,3.4015282010740443e-06
l_sooh_capel_pisco_reservado,3.0573351984948314e-09
l_sooh_caravella_orangecello,9.214730408355651e-07
l_sooh_casamigos_reposado,1.290543934155883e-06
l_sooh_chacho_jalapeno_aguardiente,2.8411697362334443e-08
l_sooh_chareau_aloe_liqueur,1.71674960212128e-08
l_sooh_charles_baur_poire_william,0.0
l_sooh_cherry_heering,5.167735814042543e-05
l_sooh_citadelle_gin,0.00030742493559938506
l_sooh_clyde_mays_alabama_style_whiskey,2.835677640405518e-08
l_sooh_cm_arndt_hours,7.4111668236269984e-09
l_sooh_conciere_tequila_silver,5.289943694531237e-09
l_sooh_conciere_vodka,3.572627783694252e-06
l_sooh_connemara_single_malt,1.8290546939053374e-09
l_sooh_coopers_craft_reserve_kentucky_straight_bourbon_whiskey,4.605563658428091e-08
l_sooh_creek_water_whiskey,8.291178199490532e-08
l_sooh_cynar_33prf,0.00035792860392276166
l_sooh_dekuyper_luscious_blueberry_blast,1.348769544235678e-06
l_sooh_di_amore_quattro_orange,0.0
l_sooh_dolin_genepy_des_aplez_le_chamois,2.2118375220190728e-08
l_sooh_dos_maderas_px_5_5,2.528750823348789e-06
l_sooh_dr_mcgillicuddys_mentholmint,5.98519591408755e-09
l_sooh_el_mayor_cristalino,0.0
l_sooh_el_tesoro_anejo,0.0
l_sooh_famous_grouse_scotch,2.9235523654595977e-08
l_sooh_fighting_cock_bourbon,2.436122499719924e-06
l_sooh_fiorente_elderflower,6.254043490154936e-09
l_sooh_flor_de_cana_12yr_centenario,6.164157448461673e-07
l_sooh_flor_de_cana_white,1.8758594186417138e-08
l_sooh_gibsons_finest_aged_12_yr,1.178388788538043e-06
l_sooh_giffard_banane_du_bresil,0.0
l_sooh_giffard_cassis_noir_de_bourgogne,1.083966831367936e-09
l_sooh_giffard_creme_de_mure,0.0
l_sooh_giffard_creme_de_peche_de_vigne,3.560871198579703e-09
l_sooh_giffard_lichi_li,0.0
l_sooh_gran_cava_de_oro_extra_anejo,0.0
l_sooh_gran_centenario_anejo,5.709610332430466e-05
l_sooh_gran_centenario_cristalino,7.245711964358526e-08
l_sooh_gran_centenario_reposado,7.174176689872417e-05
l_sooh_haymans_old_tom_gin,1.326098513618861e-06
l_sooh_hennessy_vsop_privilege,5.1914926825518205e-06
l_sooh_henry_mckenna_ky_str_bourbon_sour_mash,3.206557783144382e-09
l_sooh_hiram_walker_orange_curacao,0.0
l_sooh_ice_hole_cherry_schnapps,1.3061985632822105e-07
l_sooh_irish_mist_honey_liqueur,2.2228387532942767e-09
l_sooh_italicus_rosolino,8.670317394982762e-10
l_sooh_jack_daniel_s_single_barrel_barrel_proof,3.230979240130277e-06
l_sooh_jethros_vodka,0.0
l_sooh_jinro_chamisul_classic_soju,1.0267157951763943e-05
l_sooh_jinro_chamisul_grapefruit_soju,1.4993177340118353e-05
l_sooh_jinro_chamisul_soju,1.36165136932426e-05
l_sooh_jinro_classic_soju,2.8187686784936775e-05
l_sooh_jinro_green_grape_soju,2.5388063400792402e-06
l_sooh_jinro_plum_soju,1.5768635138275776e-05
l_sooh_jinro_soju,1.2601346115769861e-05
l_sooh_jinro_strawberry_soju,2.0327199233058155e-07
l_sooh_john_d_taylor_velvet_falernum,3.06687544200431e-05
l_sooh_jose_cuervo_especial_gold_flask,1.3121393015681449e-06
l_sooh_jose_cuervo_reserva_de_la_familia,0.0
l_sooh_jts_brown_bonded_bourbon,0.0002396081622675902
l_sooh_ketel_one_espresso_martini,0.0
l_sooh_knappogue_castle_12yr,4.701607829521675e-08
l_sooh_koval_cranberry_gin_liqueur,2.6925262301827217e-09
l_sooh_lairds_applejack,5.141560532373542e-08
l_sooh_linie_aquavit,1.0444443439070716e-07
l_sooh_liquore_strega,4.943557937089525e-06
l_sooh_macallan_double_cask_15yr,3.0452512649648083e-06
l_sooh_maestro_dobel_50_cristalino,0.0
l_sooh_malfy_con_arancia_blood_orange_gin,1.412414541937345e-06
l_sooh_mellow_corn_whiskey,3.667866098407292e-08
l_sooh_miles_gin,1.3842464073867702e-12
l_sooh_millet_armagnac_vs,2.1076220942818988e-07
l_sooh_millet_armagnac_vsop,4.630754843836086e-07
l_sooh_millet_armagnac_xo,0.0
l_sooh_ming_river_sichuan_baijiu,0.0
l_sooh_monkey_47,2.1290845799275786e-05
l_sooh_morin_calvados_hors_d_age,2.2462998069680653e-08
l_sooh_morin_calvados_vsop,1.2911945131813964e-09
l_sooh_mr_boston_five_star_brandy,0.0
l_sooh_mutiny_island_vodka,0.0
l_sooh_new_amsterdam_mango_mini,0.0
l_sooh_nikka_coffey_grain_whiskey,3.9413970826833295e-07
l_sooh_old_forester_1897_whisky_row_series,9.914572198466045e-08
l_sooh_old_forester_1910,6.291283454702693e-06
l_sooh_old_forester_1920,1.806057442147204e-06
l_sooh_ole_smoky_amaretto_whiskey,8.970959923327392e-06
l_sooh_ole_smoky_blackberry_moonshine,2.859341817773201e-07
l_sooh_ole_smoky_blackberry_moonshine_mini,1.991883989821373e-06
l_sooh_ole_smoky_blue_flame_moonshine,2.53792388579064e-06
l_sooh_ole_smoky_cinnamon_whiskey,0.0
l_sooh_ole_smoky_hunch_punch_moonshine,5.936071173133272e-05
l_sooh_ole_smoky_mountain_java_cream_moonshine,3.011019747847183e-06
l_sooh_ole_smoky_strawberry_moonshine,3.4890494442730412e-06
l_sooh_passoa_liqueur,4.184355954106752e-08
l_sooh_pearl_raspberry,7.236731968269828e-05
l_sooh_penelope_bourbon_toasted_barrel_finish,5.767923690550085e-08
l_sooh_pernod_anise_liqueur,1.7531748114230657e-07
l_sooh_phantom_v_old_fashioned_oatmeal_cookie,0.0
l_sooh_phillips_root_beer_schnapps,2.2370109840864118e-08
l_sooh_pierre_ferrand_dry_curacao,0.00016874268928536448
l_sooh_plantation_rum_3_stars,4.631128862646292e-06
l_sooh_plantation_rum_barbados_extra_old_20yr,0.0
l_sooh_plantation_rum_grand_reserve_5yr,2.2539345182676173e-08
l_sooh_plantation_rum_isle_of_fiji,3.091762140031163e-07
l_sooh_plantation_rum_old_fashioned_traditional_dark_overproof,1.5636938331632606e-05
l_sooh_plantation_rum_original_dark,4.420496927715615e-08
l_sooh_plantation_rum_stiggins_pineapple,9.6096912308575e-10
l_sooh_planteray_rum_original_dark,3.1325353639182783e-06
l_sooh_pyrat_xo_reserve,1.4197375850630716e-07
l_sooh_redbreast_12yr_cask_strength,5.343629366586586e-09
l_sooh_relska_80_proof_vodka,0.0
l_sooh_remy_martin_vsop,3.141191807534832e-07
l_sooh_ricard_anise_liqueur,0.0
l_sooh_ron_barcelo_imperial,1.4087044988903207e-07
l_sooh_ron_matusalem_gran_reserva,0.0
l_sooh_rothman_winter_orchard_apricot,3.559041924733358e-06
l_sooh_siete_leguas_blanco_tequila,1.5882189418334826e-06
l_sooh_siete_leguas_reposado_tequila,3.0359429894269574e-07
l_sooh_sipsmith_london_dry_gin,6.262248804792343e-06
l_sooh_skyy_infusions_blood_orange,1.7712378126579076e-08
l_sooh_smith_and_cross_jamaica_rum,2.43581369625531e-08
l_sooh_smooth_ambler_contradiction,1.6019096155096915e-07
l_sooh_soho_lychee,0.0
l_sooh_southern_comfort_100prf_mini,6.623839570708859e-08
l_sooh_st_elizabeth_allspice_dram,6.12580499098006e-08
l_sooh_st_george_botanivore_gin,2.556328238017587e-07
l_sooh_st_george_green_chile_vodka,7.992341487075452e-05
l_sooh_st_george_nola_coffee_liqueur,0.0
l_sooh_st_george_spiced_pear_liqueur,0.0001274804597134323
l_sooh_st_george_terroir_gin,7.382198300477252e-07
l_sooh_steeple_ridge_px_finished_straight_bourbon_whiskey,0.0
l_sooh_steeple_ridge_px_finished_straight_rye_whiskey,0.0
l_sooh_stranahans_blue_peak,3.414002241448212e-06
l_sooh_sugarlands_mark_diggers_rye_apple_moonshine,0.0
l_sooh_the_burning_chair_bourbon,0.0
l_sooh_tia_maria_coffee_liqueur,3.58706905105808e-07
l_sooh_torada_white_tequila,0.0
l_sooh_tycoga_vodka,8.311447608698993e-10
l_sooh_tyrconnell_irish_sing_malt,1.4791574767296845e-05
l_sooh_uncle_vals_botanical_gin,4.723863921348208e-06
l_sooh_uv_orange,1.0507823002862969e-10
l_sooh_wilderness_trail_bib_small_batch_wheated_bourbon,1.1237486397666703e-10
l_sooh_wilderness_trail_bib_small_batch_high_rye_bourbon,7.692303905303683e-06
l_sooh_windsor_black_cherry,6.428281239628811e-07
l_sooh_wisers_deluxe,2.9714718947312476e-07
l_sooh_woodford_reserve_mini,2.0650496353027785e-05
l_sooh_wray_nephew_white_overproof_rum,0.0
l_sooh_wyoming_whiskey_small_batch_bourbon,1.7153106521324283e-08
l_soonhari_apple_mango_soju,1.5451271097733056e-05
l_soonhari_apple_soju,8.701711763162505e-06
l_soonhari_citron_soju,5.687186593738086e-06
l_soonhari_grape_soju,2.5096088380470498e-08
l_soonhari_peach_soju,6.863592106176013e-05
l_soonhari_strawberry_soju,0.00024016750364127054
l_soonhari_yogurt_soju,3.3939402759124534e-06
l_sosus_gin,0.0008441104583908773
l_southern_comfort,0.0002286514132782501
l_southern_comfort_100prf,1.2268115257068309e-05
l_southern_comfort_100prf_mini,6.618732885268038e-07
l_southern_comfort_80prf,3.454154164206857e-06
l_southern_comfort_mini,1.8790923620300794e-05
l_southern_comfort_party_bucket_mini,1.0530718082644317e-09
l_southern_comfort_party_bucket_mini_disco,0.0
l_southern_comfort_pet,7.76059831801887e-05
l_southern_host_whiskey_liqueur,5.097854658423376e-06
l_special_order_iowa_legendary_rye_black_label,0.0
l_special_order_iowa_legendary_rye_red_label,0.0
l_special_order_iowa_legendary_rye_white_label,0.0
l_speyburn_bradan_orach,0.0
l_st_brendans_espresso_irish_cream,0.0
l_st_brendans_irish_cream,2.5301560245166624e-07
l_st_brendans_salted_caramel,0.0
l_st_george_absinthe_verte,8.9273712205272e-11
l_st_george_baller_single_malt_whiskey,0.0002166401391200856
l_st_george_bruto_americano,0.0
l_st_george_california_citrus_vodka,0.00017635609219328468
l_st_george_california_shochu,0.0
l_st_george_dry_rye_gin,0.0
l_st_george_dry_rye_reposado_gin,0.0
l_st_george_gin_combo_3pk,0.0
l_st_george_spiced_pear_liqueur,0.0005247558601617528
l_st_george_valley_gin,0.0
l_st_germain,0.3301767902996505
l_st_germain_liqueur_mini,0.0
l_st_remy_vsop_napoleon_brandy,1.561240235825143e-05
l_st_remy_xo,5.281667376131717e-07
l_stagg_bourbon,8.473507151708913e-07
l_stagg_bourbon_buy_the_barrel,0.0
l_stagg_sazerac_barrel_select_buy_the_barrel,0.0
l_stara_sokolova_dunja,0.0
l_stara_sokolova_medovina,0.0
l_stara_sokolova_silver,0.0
l_stara_sokolova_viljamovka,0.0
l_starlight_distillery_blackberry_whiskey,5.181228950320983e-05
l_starlight_distillery_bourbon_whiskey_finished_in_blueberry_p,0.0
l_starlight_distillery_bourbon_whiskey_finished_in_calvados_ba,0.0
l_starlight_distillery_bourbon_whiskey_finished_in_honey_barre,2.6911858580564474e-06
l_starlight_distillery_bourbon_whiskey_finished_in_maple_syrup,1.377194583787254e-06
l_starlight_distillery_bourbon_whiskey_finished_in_peach_brand,2.1298030542644214e-06
l_starlight_distillery_bourbon_whiskey_finished_in_rum_barrels,1.3305544296073245e-06
l_starlight_distillery_bourbon_whiskey_finished_in_tokaji_barr,0.0
l_starlight_distillery_bourbon_whiskey_finished_in_vdn_barrels,0.0
l_starlight_distillery_carl_t_bourbon,1.5859661810038238e-05
l_starlight_distillery_cigar_batch_bourbon_whiskey_finished_in,0.0
l_starlight_distillery_cigar_batch_rye_whiskey_finished_in_bra,0.0
l_starlight_distillery_french_oak_double_oaked_bourbon_whiskey,0.0
l_starlight_distillery_indiana_straight_bourbon_whiskey_buy_th,0.0
l_starlight_distillery_indiana_straight_light_whiskey,0.0
l_starlight_distillery_indiana_straight_wheat_whiskey_buy_the,0.0
l_starlight_distillery_old_rickhouse_american_double_oaked_rye,0.0
l_starlight_distillery_rye_whiskey_finished_in_honey_barrels_b,0.0
l_starward_nova_whisky,0.0
l_starward_solera_whisky,0.0
l_starward_two_fold,0.0
l_state_vodka,1.5516741741833975e-05
l_stedmans_bourbon_cream,0.0
l_steel_drum,0.0
l_steel_drum_rum,0.0
l_steeple_ridge_5yr_wheat_whiskey,0.0
l_steeple_ridge_bottled_in_bond_4_grain_bourbon,9.801590643643681e-09
l_steeple_ridge_bourbon,3.3001926056537434e-05
l_steeple_ridge_bourbon_single_barrel,9.415711111495582e-08
l_steeple_ridge_bourbon_single_barrel_cask_strength_barrel_buy,7.748449636459127e-05
l_steeple_ridge_cask_strength_single_barrel_bourbon,0.0
l_steeple_ridge_cask_strength_straight_rye_whiskey,7.744773639838599e-06
l_steeple_ridge_px_finished_straight_bourbon_whiskey,0.0
l_steeple_ridge_px_finished_straight_rye_whiskey,0.0
l_steeple_ridge_sweet_mash_straight_rye_whiskey,1.1386517152106275e-05
l_steeple_ridge_tawny_port_barrel_finish_straight_bourbon_whis,0.0
l_still_g_i_n,0.0
l_stirrings_ginger_liqueur,4.4020990225326387e-07
l_stock_84_riserva,0.0
l_stoli_lime,0.0
l_stoli_strasberi,0.0
l_stolichnaya_80prf,0.00014069117757094222
l_stolichnaya_blueberi,0.000535387185178781
l_stolichnaya_cucumber,7.450797887335639e-06
l_stolichnaya_elit,4.736041426284422e-05
l_stolichnaya_ohranj,1.5387721173015604e-08
l_stolichnaya_razberi,8.401182169676802e-06
l_stolichnaya_vanil,5.254900596234754e-07
l_straight_corn_whiskey,0.0
l_stranahans_colorado_whiskey,1.3435144661236368e-06
l_stranahans_diamond_peak,1.7923609443746322e-07
l_stranahans_sherry_cask,0.0
l_sugarlands_appalachain_dark_chocolate_coffee_sippin_cream,1.084811812374208e-09
l_sugarlands_appalachain_peanut_butter_sippin_cream,1.3516467287475716e-05
l_sugarlands_appalachian_apple_pie_moonshine,2.9124401331942486e-05
l_sugarlands_appalachian_banana_pudding_sippin_cream,1.2670728648796035e-05
l_sugarlands_appalachian_butter_pecan_sippin_cream,1.0869463004393204e-06
l_sugarlands_appalachian_dark_chocolate_coffee_sippin_cream,0.0
l_sugarlands_appalachian_strawberry_dream_sippin_cream,0.0
l_sugarlands_maple_bacon_moonshine,1.512708937101114e-07
l_sugarlands_mark_diggers_hazelnut_rum,2.867219931597896e-10
l_sugarlands_mark_diggers_rye_apple_moonshine,1.6736336305991366e-09
l_sugarlands_mark_rogers_american_peach_moonshine,4.565493094919237e-06
l_sugarlands_mint_chocolate_chip_sippin_cream,0.0
l_sugarlands_orange_squeeze_moonshine,0.0
l_sugarlands_peanut_butter_sippin_cream,1.5386827019195936e-08
l_sugarlands_root_beer_moonshine,0.0
l_sugarlands_shine_blueberry_muffin_moonshine,4.664234303916615e-09
l_sugarlands_shine_butterscotch_gold,0.0
l_sugarlands_shine_butterscotch_gold_moonshine,5.774229878793294e-09
l_sugarlands_shine_peppermint_stick_moonshine,0.0
l_sugarlands_sour_blue_raspberry_moonshine_folds_of_honor,1.1017394442799377e-09
l_sugarlands_sour_watermelon_moonshine,0.0
l_sunny_brook_blend_whiskey,8.799671579128988e-06
l_sunshine_punch_orange_creme,0.0
l_superbird_fuego_spicy_blanco_tequila,0.0
l_superbird_tequila_blanco,2.3904085404861294e-05
l_superbird_tequila_reposado,3.102479254965724e-10
l_suze_gentian_aperitif,3.472440483369477e-07
l_svedka_80prf,0.00011659474130061661
l_svedka_80prf_pet,1.3703895747881048e-07
l_svedka_blue_raspberry,1.3621818558251157e-05
l_svedka_cherry_limeade_vodka,3.682246176012464e-06
l_svedka_clementine,8.434205432982863e-08
l_svedka_mango_pineapple,2.8513516603054686e-05
l_svedka_strawberry_lemonade,0.00015411277010883668
l_swarm_vodka,6.802262458106234e-07
l_swear_jar_6yr,8.544177503933789e-08
l_swear_jar_candied_green_apple,1.7372988392407121e-06
l_swear_jar_maple_donut,1.4992840112964482e-05
l_sweet_revenge,2.2724912934833966e-09
l_swell_vodka,2.006128886275331e-05
l_swell_zone_vodka,1.0783396009908325e-08
l_takovo_brka_prirodna_prepecenica_plum_brandy,0.0
l_talisker_10yr,4.3588165624277206e-07
l_tamnavulin_scotch_whisky,9.560424685281459e-06
l_tamnavulin_sherry_cask_whisky,0.0
l_tanqueray_gin,0.0041810544711179155
l_tanqueray_gin_mini,0.0
l_tanqueray_negroni_cocktail,5.397162266829688e-07
l_tanqueray_no_ten,6.434625793155769e-06
l_tanqueray_rangpur_gin,2.473942449999622e-05
l_tanqueray_sevilla_orange,2.889480107675103e-05
l_tanqueray_sterling_vodka,5.571557271042121e-07
l_tanteo_habanero_tequila,1.2139844092540282e-08
l_tanteo_jalapeno_tequila,2.9940642998353026e-07
l_tarquins_blood_orange_gin,0.0
l_tattersall_aquavit,0.0
l_tattersall_blueberry_liqueur,0.0
l_tattersall_cranberry_liqueur,0.0
